SHPNSHANM,SERIESNM
講談社,氷の上のプリンセス
講談社,龍神王子！－ドラゴン・プリンス－
講談社,黒魔女の騎士ギューバッド
講談社,盲導犬
講談社,パティシエ☆すばる
講談社,生きている
講談社,６年１組黒魔女さんが通る！！
講談社,クレヨン王国
講談社,講談社ＭＯＯＫ　テレビマガジンデラックス　２５２
講談社,講談社おともだちシールブック
講談社,いないいないばあっ！
講談社,スポンジ・ボブ
講談社,講談社アニメ絵本
講談社,ブルーナのおはなしちえあそび
講談社,講談社のアルバムシリーズ　知育アルバム
講談社,講談社ＭＯＯＫ　テレビマガジンＭＯＯＫ
講談社,テレビマガジンＭＯＯＫ
講談社,講談社ＭＯＯＫ　アニアアニマルアドベンチャー
講談社,おと幼ムック
講談社,たの幼テレビデラックス
講談社,こんちゅうずかん
講談社,ディズニーゴールド絵本ベスト
講談社,若おかみは小学生！
講談社,げんきスーパーかんさつ絵本
講談社,源氏物語
講談社,講談社のアルバムシリーズ　どうぶつアルバム
講談社,講談社Ｍｏｏｋ　講談社ポケット百科シリーズ
講談社,イケバナ男子！
講談社,シンデレラガール
講談社,ディズニーシール絵本
講談社,ガンダム
講談社,ミニオンズ
講談社,絵本・ムーミン谷から
講談社,バーバパパのちいさなおはなし
講談社,ディズニー_Ｌｉｔｔｌｅ　Ｆｉｒｓｔ　Ｌｏｏｋ　ａｎｄ　Ｆｉｎｄ
講談社,ムーミン全集＜新版＞
講談社,Ｘ－０１エックスゼロワン
講談社,死神うどんカフェ１号店
講談社,ディズニー幼児絵本
講談社,講談社ＭＯＯＫ
講談社,スーパー戦隊
講談社,ゴジラ
講談社,たのしい幼稚園かんさつ絵本シリーズ
講談社,講談社の絵本
講談社,ムーンヒルズ魔法宝石店
講談社,講談社のテレビ絵本
講談社,おともだちスーパーワイド百科
講談社,おともだちドリルブック
講談社,おともだちおでかけミニブック
講談社,日曜日シリーズ
講談社,プリキュア
講談社,うみのとしょかん
講談社,ディズニー　みんなが知らない
講談社,ディズニープリンセスビギナーズ
講談社,ディズニープリンセス
講談社,小学生のヒミツ
講談社,がっこうのおばけずかん
講談社,おばけずかん
講談社,講談社のおふろえほん
講談社,ねこの町の
講談社,すみっコぐらしのことわざ１０８
講談社,どうぶつアルバム
講談社,のりものアルバム
講談社,ディズニー
講談社,リトルプリンセス
講談社,パセリ伝説～水の国の少女～
講談社,タイムスリップ探偵団
講談社,黒魔女さんが通る！！
講談社,怪盗クイーン
講談社,アナと雪の女王
講談社,ブルーナの１歳からの本
講談社,プラレール_のりものアルバム
講談社,ディズニー_Ｌｏｏｋ　ａｎｄ　Ｆｉｎｄ
講談社,新ディズニーゴールド絵本
講談社,にじいろのさかなブック
講談社,ちいさな絵童話りとる
講談社,泣いちゃいそうだよ
講談社,ノーベル
講談社,ディズニーゴールド絵本
講談社,ディズニースーパーゴールド絵本
講談社,ディズニー_ＦＵＮ　ＴＯ　ＦＩＮＤ　ＢＯＯＫ
講談社,講談社の動く図鑑ＭＯＶＥ
講談社,メルちゃん
講談社,すみっこ★読書クラブ
講談社,ねこやなぎ食堂
講談社,学園ファイブスターズ
講談社,すみっコぐらし
講談社,浜村渚の計算ノート
講談社,ルドルフ
講談社,西郷隆盛
講談社,世界の絵本
講談社,ミッフィー
講談社,アベンジャーズ
講談社,ディズニーブックス
講談社,講談社がくしゅう絵本
講談社,齋藤孝のイッキによめる！名作選小学
講談社,獣の奏者
講談社,シリーズ子どもたちの未来のために
講談社,ディズニー名作ゴールド絵本
講談社,都会－まち－のトム＆ソーヤ
講談社,大型版あらしのよるにシリーズ
講談社,〈愛蔵本〉シリーズあらしのよるに
講談社,読む・知る・話すほんとうにあったお話
講談社,講談社のおはなし絵本箱
講談社,生活向上委員会！
講談社,妖界ナビ・ルナ
講談社,ＤＡＹＳ
講談社,劇部ですから！
講談社,アイドル・ことまり！
講談社,新・妖界ナビ・ルナ
講談社,おしゃれプロジェクト
講談社,１３歳は怖い
講談社,齋藤孝のイッキによめる！
講談社,ＢＣキッズ
講談社,リカちゃん
講談社,進撃の巨人ゲームブック
講談社,ガーディアンズ・オブ・ギャラクシー
講談社,つるばら村
講談社,レッツ
講談社,トミカ
講談社,ディズニーえほん文庫
講談社,Ｌ・ＤＫ　柊聖’Ｓ　ＲＯＯＭ
講談社,おさるのジョージ_講談社おともだちシールブック
講談社,探偵チームＫＺ事件ノート
講談社,進撃の巨人
講談社,七つの大罪－外伝－
講談社,ＫＺ’　Ｄｅｅｐ　Ｆｉｌｅ
講談社,天－あめ－と地－つち－の方程式
講談社,スター・ウォーズエピソード
講談社,陰山英男の読書が好きになる名作
講談社,ちいさなプリンセス　ソフィア
講談社,講談社の名作絵本
講談社,機界戦隊ゼンカイジャー
講談社,ｎｉｃｋｅｌｏｄｅｏｎ
講談社,シンデレラ
講談社,おばけずかんアニメえほん
講談社,陰陽師東海寺迦楼羅の事件簿
講談社,ゼツメッシュ！
講談社,魔女怪盗ＬＩＰ☆Ｓ
講談社,千紘くんは、あたし中毒－ホリック－。
講談社,ばかみたいって言われてもいいよ
講談社,笑わない王子と恋愛カガク部
講談社,げんきのえほん
講談社,ルパン
講談社,カッコウの許嫁
講談社,ましろのおと
講談社,信長とぼくと戦国大運動会
講談社,好きって言って！
講談社,呪イアツメ
講談社,毒舌執事とシンデレラ
講談社,両想いになりたい
講談社,げんきＭＯＯＫ
講談社,今日から死神やってみた！
講談社,ポレポレ日記－ダイアリー－
講談社,サンリオ
講談社,シリーズあらしのよるに
講談社,ブルーナのアイディアブック
講談社,ディズニー_Ｄｉｓｎｅｙ　ｉｎ　Ｐｏｃｋｅｔ
講談社,子どもとお母さんのためのお話
講談社,講談社の年齢で選ぶ知育絵本
講談社,あらしのよるにシリーズ
講談社,講談社の翻訳絵本
講談社,げんきピース
講談社,魔女学校物語
講談社,炎炎ノ消防隊
講談社,ふしぎ古書店
講談社,ジャングル・ブック
講談社,千里眼探偵部
講談社,七時間目
講談社,歴史人物ドラマ
講談社,恐怖のむかし遊び
講談社,げんきの絵本
講談社,秘密の花園
講談社,近くて遠くて、甘くて苦い
講談社,三国志
講談社,佐野洋子の絵本
講談社,講談社の創作絵本ｂｅｓｔ　ｓｅｌｅｃｔｉｏｎ
講談社,ムーミン
講談社,仮面ライダー
講談社,講談社の創作絵本
講談社,講談社の幼児えほん
講談社,ウルトラマン
講談社,キャプテン
講談社,シートン動物記
講談社,吾輩は猫である
講談社,講談社のバーバパパえほん
講談社,次郎物語
講談社,トットちゃん
講談社,名探偵夢水清志郎事件ノート
講談社,ライト兄弟
講談社,坂本竜馬
講談社,伊達政宗
講談社,聖書物語
講談社,坊っちゃん
講談社,名探偵ホームズ
講談社,えほん百科シリーズ
講談社,講談社のアルバムシリーズ
講談社,ディズニームービーブック
講談社,恋とポテトと
講談社,ディズニーランド防衛部
講談社,きみと１００年分の恋をしよう
講談社,おさるのジョージ
講談社,ブルーナのしかけえほん
講談社,兄が３人できまして
講談社,保健室経由、かねやま本館。
講談社,スパイダーマン
講談社,東京ディズニーランド絵本
講談社,図書館Ｂ２捜査団
講談社,講談社ポケット百科シリーズ
講談社,リカちゃん_たの幼ＴＶデラックス
講談社,リカちゃん_たの幼テレビデラックス
講談社,怪奇漢方桃印
講談社,生徒会マル秘レポート
講談社,モモちゃんとアカネちゃん
講談社,創作絵本
講談社,大中小探偵クラブ
講談社,講談社Ｍｏｏｋ　講談社のテレビ絵本
講談社,ディズニーブックス　ディズニーシール絵本
講談社,五等分の花嫁
講談社,講談社の動く図鑑ＭＯＶＥ　ｍｉｎｉ
講談社,聲の形
講談社,あかちゃんのための絵本
講談社,美少女戦士セーラームーン
講談社,七転びダッシュ！
講談社,エトワール！
講談社,真田十勇士
講談社,ディズニー_Ｌｏｏｋ　ａｎｄ　ＦＩＮＤ
講談社,神様の救世主
講談社,少年Ｈ
講談社,ディズニーベビープーえほん
講談社,ディズニー物語絵本
講談社,カードキャプターさくら
講談社,ＳＴＡＲ　ＷＡＲＳ
講談社,はりねずみのルーチカ
講談社,赤毛のアン
講談社,パスワード
講談社,バーバパパえほん
講談社,ＰＵＩ　ＰＵＩ　モルカー
講談社,りりかさんのぬいぐるみ診療所
講談社,講談社のテレビえほん
講談社,オリエント
講談社,ハローキティ_げんきのえほん
講談社,ＳＨＡＭＡＮＫＩＮＧ
講談社,弱肉強食オンライン
講談社,放課後ネームゲーム
講談社,ディズニー_Ｄｉｓｎｅｙ　ｂａｂｙ
講談社,マザー・テレサ
講談社,藤白くんのヘビーな恋
講談社,ミスタードーナツえほん
講談社,決定版１０１シリーズ
講談社,ドンブラザーズ
講談社,知育アルバム
講談社,それは正義が許さない！
講談社,怪盗クイーンはサーカスがお好き
講談社,ストーリーブック
講談社,金田一少年の事件簿
講談社,ゆずのどうぶつカルテ
講談社,ママは十二さい
講談社,リカちゃん_講談社ＭＯＯＫ
講談社,講談社テレビ絵本
講談社,もしも、この町で
講談社,シルバニア
講談社,ティガ・ダイナ＆ウルトラマンガイア
講談社,ディズニー_ＦＩＮＤ　ＢＯＯＫ
講談社,どうぶつのかぞく
講談社,ゲゲゲの鬼太郎
講談社,ちいかわ
講談社,ハローキティ_講談社ＭＯＯＫ
講談社,人狼サバイバル
講談社,小説午前０時、キスしに来てよ
講談社,作家になりたい！
講談社,ハローキティ
講談社,異能力フレンズ
講談社,おもしろい話が読みたい！
講談社,８人のいとこ
講談社,おかあさんといっしょ
講談社,カタコイ
講談社,アニメ絵本
講談社,恋×１２歳
講談社,どうぶつ絵本
講談社,うたえほんおかあさんといっしょ
講談社,しかけえほん
講談社,講談社のアルバムシリーズ＊のりものアルバムデラックス　のりも
講談社,講談社の動く図鑑ＭＯＶＥの科学えほん
講談社,ふたごに溺愛されてます！！
講談社,ＴＯＫＹＯ　ＮＥＷＳ　ＢＯＯＫＳ
講談社,ブルーピリオド
講談社,名探偵！
講談社,エンマ先生の怪談帳
講談社,ハックルベリー・フィンの冒険
講談社,ＪＳ－ジェイエス－のトリセツ
講談社,バクテン！！
講談社,空想科学「理科」読本
講談社,怪奇警察メイ☆カイ
講談社,おともだちムック
講談社,世々と海くんの図書館デート
講談社,天才謎解きバトラーズＱ
赤ちゃんとママ社,どうぶつ絵本
辰巳出版,バッドガイズ
農山漁村文化協会,つくってあそぼう
金の星社,やさしくわかるびょうきのえほん
金の星社,ふわふわゆびにんぎょうえほん
金の星社,サウルスストリート
金の星社,ＮＨＫオトナヘノベル
金の星社,まほうのじどうはんばいき
金の星社,妖精のパン屋さん
金の星社,小学生まじょ
金の星社,はじめての哲学絵本
金の星社,もっと怖くてふしぎな怪談・都市伝説大事典＜ハンディ版＞
金の星社,大人になっても忘れたくないいもとようこ世界の名作絵本
金の星社,せなけいこのうさぎちゃんえほん
金の星社,ひつじのショーン
金の星社,金子みすゞ詩の絵本
金の星社,怪談５分間の恐怖
金の星社,小さな悪い本
金の星社,怖くてふしぎな都市伝説・迷信大事典
金の星社,はじめての絵本たいむ
金の星社,おはなしノンフィクション絵本
金の星社,はじめてのちずえほん
金の星社,大人になっても忘れたくないいもとようこ名作絵本
金の星社,いもとようこ世界の名作絵本
金の星社,いもとようこの日本むかしばなし
金の星社,虹色ティアラ
金の星社,バンパイア魔界屋リリー
金の星社,ラブ・偏差値
金の星社,魔界屋リリー
金の星社,こどものくに傑作絵本
金の星社,じどうしゃえほん
金の星社,ばけるニャン
金の星社,キャベたまたんてい
金の星社,せんろはつづくシリーズ
金の星社,げんきをつくる食育えほん
金の星社,いもとようこのことわざえほん
金の星社,きょうりゅうが
金の星社,こねこちゃんえほん
金の星社,えほん・こどもの四季
金の星社,絵本のおくりもの
金の星社,くまのがっきやさん
金の星社,きんのほしストーリー絵本
金の星社,ちびまる子ちゃん
金の星社,あかちゃんとおかあさんの絵本
金の星社,音の出る絵本
金の星社,アニメおさるのジョージ
金の星社,メルちゃんちゃん
金の星社,ピングー
金の星社,おでかけ版　恐怖！ おばけやしきめいろブック
金の星社,ひみつのきもちぎんこう
金の星社,日本むかしばなし
金の星社,いもとようこ名作絵本
金の星社,おさるのジョージ
金の星社,アニメおさるのジョージ　ちしきえほん
鈴木出版,ふかふかパズルえほん
鈴木出版,だいすき音えほん
鈴木出版,せなけいこコレクション
鈴木出版,翻訳絵本シリーズ
鈴木出版,チューリップえほんシリーズ
鈴木出版,たんぽぽえほんシリーズ
鈴木出版,ひまわりえほんシリーズ
鈴木出版,えいごのじかん２
鈴木出版,英語を楽しむバイリンガル絵本
銀の鈴社,すずのねえほん
銀の鈴社,小さな詩の絵本
銀の鈴社,銀鈴・絵ものがたり
銀鳥産業,ディズニー
銀鳥産業,トミカ
銀鳥産業,プラレール
長崎出版,Ｃｕｂ　ｌａｂｅｌ
長崎出版,こびとづかん
集英社,ＦＣ６年１組
集英社,ちびまる子ちゃん
集英社,花とつぼみと、きみのこと。
集英社,世にも奇妙な物語
集英社,ひるなかの流星
集英社,通学シリーズ みらい文庫版
集英社,モンスターハンターストーリーズ
集英社,貴族探偵
集英社,生き残りゲームラストサバイバル
集英社,青星学園★チームＥＹＥ－Ｓの事件ノート
集英社,この声とどけ！
集英社,霧島くんは普通じゃない
集英社,僕のヒーローアカデミアＴＨＥＭＯＶＩＥ
集英社,かなわない、ぜったい。
集英社,僕らのハチャメチャ課外授業
集英社,チーム怪盗ＪＥＴ
集英社,放課後ゆ～れい部の事件ファイル
集英社,かぐや様は告らせたい
集英社,恋する図書室
集英社,逃走中　オリジナルストーリー
集英社,スプラッシュ！
集英社,海色ダイアリー
集英社,真田幸村と十勇士
集英社,絶滅世界ブラックイートモンスターズ
集英社,九死一生ゲーム
集英社,てっぺん！
集英社,絶対好きにならない同盟
集英社,源平姫
集英社,二条くんはわたしの執事
集英社,おしりダンディザ・ヤング
集英社,牛乳カンパイ係、田中くん
集英社,地獄先生ぬ～べ～
集英社,少年シャーロックホームズ
集英社,迷宮教室
集英社,おチビがうちにやってきた！
集英社,胸キュンスカッと　ノベライズ
集英社,超胸キュンな話
集英社,プリンシパル
集英社,虹色デイズ
集英社,猛獣学園！アニマルパニック
集英社,放課後、きみがピアノをひいていたから
集英社,パティシエ＝ソルシエ　お菓子の魔法はあまくないっ！
集英社,ウソカレ！？
集英社,鬼滅の刃　ノベライズ
集英社,絶対に見ぬけない！！
集英社,伝記シリーズ
集英社,読書ノート
集英社,絶叫学級
集英社,きみとチェンジ！？
集英社,おしりダンディアドベンチャー
集英社,絵本 まるコジ
集英社,モンスターストライク
集英社,あやかし協定
集英社,おそ松さん
集英社,キャプテン翼
集英社,神さま、事件です！
集英社,たったひとつの君との約束
集英社,天宮家の王子さま
集英社,スターになったらふりむいて
集英社,渚くんをお兄ちゃんとは呼ばない
集英社,甲子園
集英社,実況！空想シリーズ
集英社,キミと、いつか。
集英社,わたしたちのカノン
集英社,戦国城
集英社,戦国ベースボール
集英社,ＯＮＥ　ＰＩＥＣＥ
集英社,思い、思われ、ふり、ふられ
集英社,悪魔のパズル
集英社,桂太の桂馬
集英社,３０秒ですぐコワイ！学校のミジ怪談
集英社,ことばけ！
集英社,恐怖チャンネル
集英社,怪盗ネコマスク
集英社,シートン動物記
集英社,ファーブル昆虫記
集英社,子どものための世界文学の森
集英社,スーパーミラクルかくれんぼ！！
集英社,君に届け
集英社,電車で行こう！
集英社,赤毛のアン
集英社,三国志
集英社,銀河へキックオフ！！
集英社,戦国姫
集英社,絶望鬼ごっこ
集英社,動物たちからのプレゼント
集英社,ひみつの図書館！
集英社,犬たちからのプレゼント
静山社,ハリー・ポッター
静山社,星命体
静山社,色の不思議斉藤洋のゴースト・ストリート
静山社,物語で読むシェイクスピア
静山社,もののけ屋
静山社,悪ガキ７
静山社,ディズニー
静山社,バーティミアス
静山社,ルイスと不思議の時計
静山社,猫のダヤン
静山社,ビースト・クエスト
静山社,パーシー・ジャクソンとオリンポスの神々
静山社,ドラゴンライダー
静山社,十年屋時
風涛社,らいおんｂｏｏｋｓ
飛鳥新社,ドッグマン
高橋書店,はじめてのずかん
高橋書店,こころのふしぎなぜ？どうして？
高陵社書店,こども字本シリーズ
１万年堂出版,よい習慣が身につく絵本
３０３　ＢＯＯＫＳ,グラニフのえほん
Ｃｌｏｖｅｒ出版,みらいの心をつくる絵本
Ｊリサーチ出版,えいごのうた絵本
Ｊリサーチ出版,読み聞かせ英語絵本
Ｊリサーチ出版,英語のうた絵本
ＪＴＢ,ｌｏｎｅｌｙ　ｐｌａｎｅｔ　ｋｉｄｓ
ＪＴＢ,うごくパズル絵本
ＪＴＢ,のりもの
ＪＴＢ,こども絵本　るるぶ学べるさがし絵えほん
ＪＴＢ,たびするプリンセスシリーズ
ＪＴＢ,どうぶつ絵本
ＪＴＢ,こども絵本
ＪＴＢ,こども絵本エルライン
ＪＴＢ,ディズニー
ＪＴＢ,ディズニー_こども絵本
ＫＡＤＯＫＡＷＡ,シートン動物記
ＫＡＤＯＫＡＷＡ,モンスターハンター
ＫＡＤＯＫＡＷＡ,絶体絶命ゲーム
ＫＡＤＯＫＡＷＡ,星にねがいを！
ＫＡＤＯＫＡＷＡ,ファースト・ステップ
ＫＡＤＯＫＡＷＡ,死神デッドライン
ＫＡＤＯＫＡＷＡ,一年間だけ。
ＫＡＤＯＫＡＷＡ,世にも奇妙な商品カタログ
ＫＡＤＯＫＡＷＡ,４ＤＸ！！
ＫＡＤＯＫＡＷＡ,逆転裁判逆転
ＫＡＤＯＫＡＷＡ,ジュニア空想科学読本
ＫＡＤＯＫＡＷＡ,君のとなりで。
ＫＡＤＯＫＡＷＡ,マジック・ツリーハウス
ＫＡＤＯＫＡＷＡ,クマ・トモ
ＫＡＤＯＫＡＷＡ,伝えたい、原爆のこと
ＫＡＤＯＫＡＷＡ,三毛猫ホームズ
ＫＡＤＯＫＡＷＡ,ぼくらの心霊スポット
ＫＡＤＯＫＡＷＡ,あけてびっくり
ＫＡＤＯＫＡＷＡ,プリンセス・ストーリーズ
ＫＡＤＯＫＡＷＡ,魔女犬ボンボン
ＫＡＤＯＫＡＷＡ,プレイボール
ＫＡＤＯＫＡＷＡ,アイスプリンセス
ＫＡＤＯＫＡＷＡ,ここは妖怪おたすけ委員会
ＫＡＤＯＫＡＷＡ,ぼくらの
ＫＡＤＯＫＡＷＡ,角川の集める図鑑ＧＥＴ！
ＫＡＤＯＫＡＷＡ,怪盗レッドＴＨＥＦＩＲＳＴ
ＫＡＤＯＫＡＷＡ,ほっぺちゃん
ＫＡＤＯＫＡＷＡ,ミステリー案内人さんのコワイハナシ
ＫＡＤＯＫＡＷＡ,ＢａｂｙＢｕｓの親子で学べる知育えほん
ＫＡＤＯＫＡＷＡ,ディズニー_角川アニメ絵本
ＫＡＤＯＫＡＷＡ,ウラオモテ世界！
ＫＡＤＯＫＡＷＡ,恐怖コレクター
ＫＡＤＯＫＡＷＡ,超吉ガール
ＫＡＤＯＫＡＷＡ,恋する新選組
ＫＡＤＯＫＡＷＡ,バッテリー
ＫＡＤＯＫＡＷＡ,少女マンガじゃない！
ＫＡＤＯＫＡＷＡ,スイッチ！
ＫＡＤＯＫＡＷＡ,ハルチカ
ＫＡＤＯＫＡＷＡ,らくがき☆ポリス
ＫＡＤＯＫＡＷＡ,本当はこわい話
ＫＡＤＯＫＡＷＡ,告白実行委員会
ＫＡＤＯＫＡＷＡ,ちいさなプリンセスソフィア
ＫＡＤＯＫＡＷＡ,ヴァンパイア大使アンジュ
ＫＡＤＯＫＡＷＡ,たまごっち
ＫＡＤＯＫＡＷＡ,悪夢ちゃん
ＫＡＤＯＫＡＷＡ,幽霊探偵ハル
ＫＡＤＯＫＡＷＡ,少年探偵　響
ＫＡＤＯＫＡＷＡ,アルセーヌ・ルパン
ＫＡＤＯＫＡＷＡ,四つ子ぐらし
ＫＡＤＯＫＡＷＡ,鹿の王
ＫＡＤＯＫＡＷＡ,オバケがシツジ
ＫＡＤＯＫＡＷＡ,レジェンド☆ファイブ
ＫＡＤＯＫＡＷＡ,五年霊組こわいもの係
ＫＡＤＯＫＡＷＡ,0.01
ＫＡＤＯＫＡＷＡ,ぼくたちはプライスレス！
ＫＡＤＯＫＡＷＡ,探偵犬クリス
ＫＡＤＯＫＡＷＡ,未完成コンビ
ＫＡＤＯＫＡＷＡ,サキヨミ！
ＫＡＤＯＫＡＷＡ,ぜったいバレちゃいけません！！！
ＫＡＤＯＫＡＷＡ,サバイバー！！
ＫＡＤＯＫＡＷＡ,新訳・長くつ下のピッピ
ＫＡＤＯＫＡＷＡ,七宮さん家のフシギなおしごと
ＫＡＤＯＫＡＷＡ,こぐまのクーク物語
ＫＡＤＯＫＡＷＡ,ビブリア古書堂の事件手帖
ＫＡＤＯＫＡＷＡ,笑い猫の５分間怪談
ＫＡＤＯＫＡＷＡ,チア☆ダンＲＯＣＫＥＴＳ
ＫＡＤＯＫＡＷＡ,まるごとディズニーブックス
ＫＡＤＯＫＡＷＡ,星のカービィ_キャラぱふぇブックス
ＫＡＤＯＫＡＷＡ,イケカジなぼくら
ＫＡＤＯＫＡＷＡ,怪盗レッド
ＫＡＤＯＫＡＷＡ,アナと雪の女王
ＫＡＤＯＫＡＷＡ,オンライン！
ＫＡＤＯＫＡＷＡ,赤毛のアン
ＫＡＤＯＫＡＷＡ,おもしろい話、集めました。
ＫＡＤＯＫＡＷＡ,ブレイブ・ストーリー
ＫＡＤＯＫＡＷＡ,新訳・ドリトル先生
ＫＡＤＯＫＡＷＡ,角川アニメ絵本
ＫＡＤＯＫＡＷＡ,サッカーボーイズ
ＫＡＤＯＫＡＷＡ,２年Ａ組探偵局
ＫＡＤＯＫＡＷＡ,サクラダリセット
ＫＡＤＯＫＡＷＡ,新訳・ナルニア国物語
ＫＡＤＯＫＡＷＡ,トツゲキ！？地獄ちゃんねる
ＫＡＤＯＫＡＷＡ,地獄たんてい織田信長
ＫＡＤＯＫＡＷＡ,ゲゲゲの鬼太郎おばけ塾
ＫＡＤＯＫＡＷＡ,ネオ里見八犬伝
ＫＡＤＯＫＡＷＡ,ねこまた妖怪伝
ＫＡＤＯＫＡＷＡ,からくり探偵団
ＫＡＤＯＫＡＷＡ,ぼくと先輩のマジカル・ライフ
ＫＡＤＯＫＡＷＡ,たったひとりのサバイバル・ゲーム！
ＫＡＤＯＫＡＷＡ,オン・アイス！！
ＫＡＤＯＫＡＷＡ,映画　すみっコぐらし
ＫＡＤＯＫＡＷＡ,ミステリー列車を追え！
ＫＡＤＯＫＡＷＡ,あおいのヒミツ！
ＫＡＤＯＫＡＷＡ,ぷよぷよ
ＫＡＤＯＫＡＷＡ,世界一クラブ
ＫＡＤＯＫＡＷＡ,メルちゃん
ＫＡＤＯＫＡＷＡ,サンリオ
ＫＡＤＯＫＡＷＡ,ブルーなあたしとピンクなぼく
ＫＡＤＯＫＡＷＡ,理花のおかしな実験室
ＫＡＤＯＫＡＷＡ,時間割男子
ＫＡＤＯＫＡＷＡ,怪狩り
ＫＡＤＯＫＡＷＡ,こちらパーティー編集部っ！
ＫＡＤＯＫＡＷＡ,宮沢賢治童話集
ＫＡＤＯＫＡＷＡ,サッカク探偵団
ＫＡＤＯＫＡＷＡ,パンどろぼう
ＫＡＤＯＫＡＷＡ,ふたごチャレンジ！
ＫＡＤＯＫＡＷＡ,すみっコぐらし
ＫＡＤＯＫＡＷＡ,キャラぱふぇブックス
ＫＡＤＯＫＡＷＡ,ソライロ♪プロジェクト
ＫＡＤＯＫＡＷＡ,いっしょにくらそ。
ＫＡＤＯＫＡＷＡ,ドギーマギー動物学校
ＫＡＤＯＫＡＷＡ,Ｓａｓｓｙのあかちゃんえほん
ＫＡＤＯＫＡＷＡ,モンハン日記
ＫＡＤＯＫＡＷＡ,怪盗探偵山猫
ＫＡＤＯＫＡＷＡ,海斗くんと、この家で。
ＫＡＤＯＫＡＷＡ,ディズニー
ＫＡＤＯＫＡＷＡ,暗号クラブ
ＫＡＤＯＫＡＷＡ,５分で読書
ＫＡＤＯＫＡＷＡ,いみちぇん！
ＫＡＤＯＫＡＷＡ,ないしょのＭ組
ＫＡＤＯＫＡＷＡ,ふたご探偵
ＫＡＤＯＫＡＷＡ,１００年後も読まれる名作
ＫＡＤＯＫＡＷＡ,リラックマ
ＫＡＤＯＫＡＷＡ,Ｓａｓｓｙのちいくえほん
ＫＡＤＯＫＡＷＡ,星のカービィ
ＫＡＤＯＫＡＷＡ,コウペンちゃん
ＫＡＤＯＫＡＷＡ,トップ・シークレット
ＫＡＤＯＫＡＷＡ,シャーロック＝ホームズの思い出
ＫＡＤＯＫＡＷＡ,スキ・キライ相関図
ＫＡＤＯＫＡＷＡ,けものフレンズ
ＫＡＤＯＫＡＷＡ,ディズニーツムツム
ＫＡＤＯＫＡＷＡ,キミト宙ヘ
ＫＡＤＯＫＡＷＡ,ピーターラビット
ＫＡＤＯＫＡＷＡ,モンスターストライク
ＫＡＤＯＫＡＷＡ,ピアノ・カルテット
ＮＨＫ出版,みいつけた
ＰＡＲＣＯ出版,サンリオ
ＰＨＰ研究所,ポケット版 PHPお話シリーズ
ＰＨＰ研究所,たのしいちしきえほん
ＰＨＰ研究所,楽しい調べ学習シリーズ
ＰＨＰ研究所,にこにこえほん
ＰＨＰ研究所,しゅくだい
ＰＨＰ研究所,3分間ノンストップショートストーリー
ＰＨＰ研究所,おひざにおいで
ＰＨＰ研究所,ＰＨＰわたしのえほん
ＰＨＰ研究所,ポケット版迷路絵本
ＰＨＰ研究所,告白プロデュース！
ＰＨＰ研究所,ねむいねむいねずみ
ＰＨＰ研究所,願いを叶える雑貨店黄昏堂
ＰＨＰ研究所,ＰＨＰなないろえほん
ＰＨＰ研究所,学習ポケット図鑑
ＰＨＰ研究所,１０ぴきのかえるの大冒険シリーズ
ＰＨＰ研究所,ＰＨＰにこにこえほん
ＰＨＰ研究所,ジュニア学習ブックレット
ＰＨＰ研究所,本当にあった？恐怖のお話
ＰＨＰ研究所,５４字の物語
ＰＨＰ研究所,青鬼
ＰＨＰ研究所,ＰＨＰとっておきのどうわ
ＰＨＰ研究所,秘密に満ちた魔石館
ＰＨＰ研究所,悪ノ物語
ＰＨＰ研究所,魔女シリーズ
ＰＨＰ研究所,初恋
ＰＨＰ研究所,わははは！ことばあそびブック
ＰＨＰ研究所,パオちゃんの絵本第４集
ＰＨＰ研究所,パオちゃんの絵本第１集
ＰＨＰ研究所,パオちゃんの絵本
ＴＯブックス,本好きの下剋上
ＷＡＶＥ出版,パディントン