,JAN,cid,SHOSINM,SERIESNM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
120,9784092308220,1,まじっく快斗１４１２,まじっく快斗１４１２,６,まじっく快斗１４１２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,浜崎達也,小学館ジュニア文庫
126,9784092308213,1,まじっく快斗１４１２,まじっく快斗１４１２,５,まじっく快斗１４１２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,浜崎達也,小学館ジュニア文庫
71,9784092307896,1,まじっく快斗１４１２,まじっく快斗１４１２,１,まじっく快斗１４１２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,浜崎達也,小学館ジュニア文庫
87,9784092307926,1,まじっく快斗１４１２,まじっく快斗１４１２,２,まじっく快斗１４１２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,浜崎達也,小学館ジュニア文庫
104,9784092308138,1,まじっく快斗１４１２,まじっく快斗１４１２,３,まじっく快斗１４１２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,浜崎達也,小学館ジュニア文庫
121,9784092308169,1,まじっく快斗１４１２,まじっく快斗１４１２,４,まじっく快斗１４１２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,浜崎達也,小学館ジュニア文庫
379,9784092897205,2,いじめ　もう涙はいらない,いじめ　,,いじめ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,五十嵐かおる,ちゃおノベルズ
73,9784092313361,2,いじめ　女王のいる教室,いじめ　,,いじめ　女王のいる教室,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,武内昌美,小学館ジュニア文庫
202,9784092311923,2,いじめ　１４歳のＭｅｓｓａｇｅ,いじめ　,,いじめ　１４歳のＭｅｓｓａｇｅ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,林慧樹,小学館ジュニア文庫
409,9784092895539,3,いじめ－負けない勇気－,いじめ－,,いじめ－負けない勇気－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,五十嵐かおる,ちゃおノベルズ
316,9784092308336,3,いじめ－行き止まりの季節－,いじめ－,,いじめ－行き止まりの季節－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,武内昌美,小学館ジュニア文庫
261,9784092308688,3,いじめ－闇からの歌声－,いじめ－,,いじめ－闇からの歌声－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,武内昌美,小学館ジュニア文庫
266,9784092311398,3,いじめ－勇気の翼－,いじめ－,,いじめ－勇気の翼－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,武内昌美,小学館ジュニア文庫
303,9784092307957,3,いじめ－友だちという鎖－,いじめ－,,いじめ－友だちという鎖－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,武内昌美,小学館ジュニア文庫
269,9784092307322,3,いじめ－学校という名の戦場－,いじめ－,,いじめ－学校という名の戦場－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,武内昌美,小学館ジュニアシネマ文庫
431,9784092895690,3,いじめ－残酷な放課後－,いじめ－,,いじめ－残酷な放課後－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,都築奈央,ちゃおノベルズ
253,9784092312272,3,いじめ－希望の歌を歌おう－,いじめ－,,いじめ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,武内昌美,小学館ジュニア文庫
280,9784092307513,3,いじめ－うつろな絆－,いじめ－,,いじめ－うつろな絆－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,武内昌美,小学館ジュニア文庫
439,9784092895638,3,いじめ－明日へのキズナ－,いじめ－,,いじめ－明日へのキズナ－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,村上アンズ,ちゃおノベルズ
283,9784092307360,3,いじめ－引き裂かれた友情－,いじめ－,,いじめ－引き裂かれた友情－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,武内昌美,小学館ジュニア文庫
300,9784092307438,3,いじめ－過去へのエール－,いじめ－,,いじめ－過去へのエール－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,武内昌美,小学館ジュニア文庫
290,9784092307247,3,いじめ－いつわりの楽園－,いじめ－,,いじめ－いつわりの楽園－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,武内昌美,小学館ジュニア文庫
196,9784092313774,4,１話３分　こわい家、あります。　くらやみくんのブラックリスト,１話３分　こわい家、あります。　くらやみくんのブラックリスト,３,１話３分　こわい家、あります。　くらやみくんのブラックリスト,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藍沢羽衣,小学館ジュニア文庫
143,9784092313422,4,１話３分　こわい家、あります。　くらやみくんのブラックリスト,１話３分　こわい家、あります。　くらやみくんのブラックリスト,２,１話３分　こわい家、あります。　くらやみくんのブラックリスト,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藍沢羽衣,小学館ジュニア文庫
181,9784092313033,4,１話３分　こわい家、あります。　くらやみくんのブラックリスト,１話３分　こわい家、あります。　くらやみくんのブラックリスト,,１話３分　こわい家、あります。　くらやみくんのブラックリスト,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藍沢羽衣,小学館ジュニア文庫
404,9784092312227,5,おいでよ、花まる寮！,,,おいでよ、まかい寮！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,宇津田晴,小学館ジュニア文庫
433,9784092308480,6,九丁目の呪い花屋,,,九丁目の呪い花屋,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,小川彗,小学館ジュニア文庫
115,9784092307568,7,天国の犬ものがたり～わすれないで～,天国の犬ものがたり～,,天国の犬ものがたり～わすれないで～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
103,9784092312005,7,天国の犬ものがたり～僕の魔法～,天国の犬ものがたり～,,天国の犬ものがたり～僕の魔法～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
99,9784092307469,7,天国の犬ものがたり～ずっと一緒～,天国の犬ものがたり～,,天国の犬ものがたり～ずっと一緒～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
109,9784092308985,7,天国の犬ものがたり～ありがとう～,天国の犬ものがたり～,,天国の犬ものがたり～ありがとう～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
54,9784092313811,7,天国の犬ものがたり　いつも一緒,天国の犬ものがたり～,,天国の犬ものがたり　いつも一緒,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
96,9784092313002,7,天国の犬ものがたり～扉のむこう～,天国の犬ものがたり～,,天国の犬ものがたり～扉のむこう～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
60,9784092313521,7,天国の犬ものがたり～ＨＯＭＥ　ホーム～,天国の犬ものがたり～,,天国の犬ものがたり～ＨＯＭＥ　ホーム～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
67,9784092312753,7,天国の犬ものがたり～はじめまして～,天国の犬ものがたり～,,天国の犬ものがたり～はじめまして～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
124,9784092307841,7,天国の犬ものがたり～未来～,天国の犬ものがたり～,,天国の犬ものがたり～未来～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
128,9784092312357,7,天国の犬ものがたり～笑顔をあげに～,天国の犬ものがたり～,,天国の犬ものがたり～笑顔をあげに～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
135,9784092308527,7,天国の犬ものがたり～夢のバトン～,天国の犬ものがたり～,,天国の犬ものがたり～夢のバトン～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
138,9784092311671,7,天国の犬ものがたり～天使の名前～,天国の犬ものがたり～,,天国の犬ものがたり～天使の名前～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
86,9784092313194,7,天国の犬ものがたり～幸せになるために～,天国の犬ものがたり～,,天国の犬ものがたり～幸せになるために～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
331,9784092306257,8,マリと子犬の物語～山古志村　小さな命のサバイバル～,,,マリと子犬の物語～山古志村　小さな命のサバイバル～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,時海結以,小学館ジュニアシネマ文庫
429,9784092306042,9,きな子～見習い警察犬の物語～,,,きな子～見習い警察犬の物語～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
208,9784092314191,10,三つ子ラブ注意報！　モテ男子の目黒くんたちと一緒に住むことになりまして,,,三つ子ラブ注意報！　モテ男子の目黒くんたちと一緒に住むことになりまして,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,小春りん,小学館ジュニア文庫
354,9784092308695,11,貞子ＶＳ伽椰子,,,貞子ＶＳ伽椰子,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,山本清史,小学館ジュニア文庫
358,9784092311602,12,美女と野獣～運命のとびら～（下）,美女と野獣～運命のとびら～（,,美女と野獣,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,リズ・ブラスウェル,小学館ジュニア文庫
334,9784092311596,12,美女と野獣～運命のとびら～（上）,美女と野獣～運命のとびら～（,,美女と野獣,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,リズ・ブラスウェル,小学館ジュニア文庫
411,9784092895546,13,子ねこのほほえむ時,,,子ねこのほほえむ時,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,都築奈央,ちゃおノベルズ
427,9784092307445,14,あやかし緋扇～夢幻のまほろば～,,,あやかし緋扇～夢幻のまほろば～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,宮沢みゆき,小学館ジュニア文庫
313,9784092308428,15,こむぎといつまでも　余命宣告を乗り越えた奇跡の猫ものがたり,,,こむぎといつまでも　余命宣告を乗り越えた奇跡の猫ものがたり,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,ｔｏｍｏ,小学館ジュニア文庫
148,9784092313675,16,人間回収車～転落の闇路～,人間回収車～,,人間回収車～転落の闇路～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,後藤リウ,小学館ジュニア文庫
302,9784092312012,16,人間回収車～絶望の果て先～,人間回収車～,,人間回収車～絶望の果て先～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,後藤リウ,小学館ジュニア文庫
285,9784092311664,16,人間回収車～地獄からの使者～,人間回収車～,,人間回収車～地獄からの使者～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,後藤リウ,小学館ジュニア文庫
237,9784092312562,17,花にけだもの　ＳＥＣＯＮＤ　ＳＥＡＳＯＮ,花にけだもの,,花にけだもの　ＳＥＣＯＮＤ　ＳＥＡＳＯＮ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,橋口いくよ,小学館ジュニア文庫
246,9784092312555,17,花にけだもの,花にけだもの,,花にけだもの,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,橋口いくよ,小学館ジュニア文庫
436,9784092308329,18,呪怨－終わりの始まり－,,,呪怨－終わりの始まり－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,山本清史,小学館ジュニア文庫
451,9784092311848,19,ザ・マミー　呪われた砂漠の王女,,,ザ・マミー　呪われた砂漠の王女,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,坂野徳隆,小学館ジュニア文庫
81,9784092313613,20,ラーヤと龍の王国　Ｄｉｓｎｅｙ,,,ラーヤと龍の王国　Ｄｉｓｎｅｙ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,テニー・ネルソン,小学館ジュニア文庫
85,9784092313958,21,ミラベルと魔法だらけの家,,,ミラベルと魔法だらけの家,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,アンジェラ・セルバンテス,小学館ジュニア文庫
217,9784092313101,22,アナと雪の女王２　読書ノート,アナと雪の女王２,,アナと雪の女王２　読書ノート,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,小学館,小学館ジュニア文庫
62,9784092313125,22,アナと雪の女王２,アナと雪の女王２,,アナと雪の女王２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,デイヴィッド・ブレイズ,小学館ジュニア文庫
169,9784092313118,22,アナと雪の女王～同時収録　短編　エルサのサプライズ～,アナと雪の女王２,,アナと雪の女王～同時収録　短編　エルサのサプライズ～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,サラ・ネイサン,小学館ジュニア文庫
168,9784092313170,22,アナと雪の女王～ひきさかれた姉妹～,アナと雪の女王２,,アナと雪の女王～ひきさかれた姉妹～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,ジェン・カロニータ,小学館ジュニア文庫
391,9784092895676,23,ある日　犬の国から手紙が来て,ある日　犬の国から手紙が来て,,ある日　犬の国から手紙が来て,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,松井雄功,ちゃおノベルズ
328,9784092311930,23,ある日犬の国から手紙が来て,ある日　犬の国から手紙が来て,,ある日犬の国から手紙が来て,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,松井雄功,小学館ジュニア文庫
389,9784092895720,23,ある日　犬の国から手紙が来て～ドッグカフェ・ハナペロの物語～,ある日　犬の国から手紙が来て,,ある日　犬の国から手紙が来て～ドッグカフェ・ハナペロの物語～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,田中マルコ,ちゃおノベルズ
386,9784092308343,24,境界のＲＩＮＮＥ　友だちからで良ければ,境界のＲＩＮＮＥ　,,境界のＲＩＮＮＥ　友だちからで良ければ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,浜崎達也,小学館ジュニア文庫
335,9784092308374,24,境界のＲＩＮＮＥ　ようこそ地獄へ！,境界のＲＩＮＮＥ　,,境界のＲＩＮＮＥ　ようこそ地獄へ！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,浜崎達也,小学館ジュニア文庫
357,9784092308190,24,境界のＲＩＮＮＥ　謎のクラスメート,境界のＲＩＮＮＥ　,,境界のＲＩＮＮＥ　謎のクラスメート,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,高山カツヒコ,小学館ジュニア文庫
166,9784092313934,25,４分の１の魔女リアと真夜中の魔法クラス　ひとりぼっちの魔法バトル！,４分の１の魔女リアと真夜中の魔法クラス　,,４分の１の魔女リアと真夜中の魔法クラス　ひとりぼっちの魔法バトル！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,やすいやくし,小学館ジュニア文庫
139,9784092313767,25,４分の１の魔女リアと真夜中の魔法クラス　まさかの魔法使いデビュー！,４分の１の魔女リアと真夜中の魔法クラス　,,４分の１の魔女リアと真夜中の魔法クラス　まさかの魔法使いデビュー！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,やすいやくし,小学館ジュニア文庫
14,9784092313286,25,２分の１の魔法,４分の１の魔女リアと真夜中の魔法クラス　,,２分の１の魔法,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,スザンヌ・フランシス,小学館ジュニア文庫
368,9784092895744,26,きみとのやくそく,きみ,,きみとのやくそく,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,都築奈央,ちゃおノベルズ
381,9784092308183,26,きみの声を聞かせて　猫たちのものがたり－まぐ・ミクロ・まる－,きみ,,きみの声を聞かせて　猫たちのものがたり－まぐ・ミクロ・まる－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,天野つくね,小学館ジュニア文庫
213,9784092312241,27,あの日、そらですきをみつけた,,,あの日、そらにすきをみつけた,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,辻みゆき,小学館ジュニア文庫
48,9784092313859,28,小説二月の勝者ー絶対合格の教室ー春夏の陣,二月の勝者ー絶対合格の教室ー,,小説二月の勝者ー絶対合格の教室ー春夏の陣,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,伊豆平成,小学館ジュニア文庫
189,9784092314160,28,小説　二月の勝者ー絶対合格の教室ー秋の陣,二月の勝者ー絶対合格の教室ー,,小説　二月の勝者ー絶対合格の教室ー秋の陣,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,伊豆平成,小学館ジュニア文庫
70,9784092313743,29,あの夏のルカ,の,,あの夏のルカ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,スティーブ・ベーリング,小学館ジュニア文庫
361,9784092312678,29,月の王子　砂漠の少年,の,,月の王子　砂漠の少年,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,三木笙子,小学館ジュニア文庫
449,9784092311527,30,小説・そらペン　謎のガルダ帝国大冒険,,,小説・そらペン　謎のガルダ帝国大冒険,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
227,9784092308862,31,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,４,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,綾野はるる,小学館ジュニア文庫
310,9784092308725,31,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,１,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,綾野はるる,小学館ジュニア文庫
277,9784092308909,31,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,５,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,綾野はるる,小学館ジュニア文庫
317,9784092308770,31,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,３,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,綾野はるる,小学館ジュニア文庫
320,9784092308916,31,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,６,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,綾野はるる,小学館ジュニア文庫
318,9784092311367,31,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,８,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,綾野はるる,小学館ジュニア文庫
338,9784092311350,31,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,７,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,綾野はるる,小学館ジュニア文庫
336,9784092308732,31,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,２,１２歳。～ちっちゃなムネのトキメキ～　アニメノベライズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,綾野はるる,小学館ジュニア文庫
167,9784092307551,32,１２歳。～てんこうせい～,１２歳。～,,１２歳。～てんこうせい～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,辻みゆき,小学館ジュニア文庫
125,9784092308251,32,１２歳。～おとなでも、こどもでも～,１２歳。～,,１２歳。～おとなでも、こどもでも～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,辻みゆき,小学館ジュニア文庫
214,9784092308992,32,１２歳。～まもりたい～,１２歳。～,,１２歳。～まもりたい～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,辻みゆき,小学館ジュニア文庫
263,9784092311534,32,１２歳。～すきなひとがいます～,１２歳。～,,１２歳。～すきなひとがいます～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,辻みゆき,小学館ジュニア文庫
132,9784092307865,32,１２歳。～そして、みらい～,１２歳。～,,１２歳。～そして、みらい～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,辻みゆき,小学館ジュニア文庫
276,9784092307483,32,１２歳。～だけど、すきだから～,１２歳。～,,１２歳。～だけど、すきだから～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,辻みゆき,小学館ジュニア文庫
156,9784092307681,32,１２歳。～きみのとなり～,１２歳。～,,１２歳。～きみのとなり～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,辻みゆき,小学館ジュニア文庫
133,9784092308756,32,１２歳。～いまのきもち～,１２歳。～,,１２歳。～いまのきもち～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,辻みゆき,小学館ジュニア文庫
