,JAN,cid,SHOSINM,SERIESNM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
65,9784092306462,151,名探偵コナン戦慄の楽譜－フルスコア－,名探偵コナン　,,名探偵コナン戦慄の楽譜－フルスコア－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
56,9784092306363,151,名探偵コナン　天空の難破船－ロスト・シップ－,名探偵コナン　,,名探偵コナン　天空の難破船－ロスト・シップ－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
76,9784092307735,151,名探偵コナン　水平線上の陰謀－ストラテジー－,名探偵コナン　,,名探偵コナン　水平線上の陰謀－ストラテジー－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
39,9784092306424,152,名探偵コナン　探偵たちの鎮魂歌－レクイエム－,名探偵コナン　,,名探偵コナン　探偵たちの鎮魂歌－レクイエム－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
37,9784092307919,152,名探偵コナン　迷宮の十字路－クロスロード－,名探偵コナン　,,名探偵コナン　迷宮の十字路－クロスロード－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
36,9784092306509,152,名探偵コナン　銀翼の奇術師－マジシャン－,名探偵コナン　,,名探偵コナン　銀翼の奇術師－マジシャン－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
8,9784092312739,152,名探偵コナン　紅の修学旅行,名探偵コナン　,,名探偵コナン　紅の修学旅行,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
63,9784092306394,152,名探偵コナン　絶海の探偵－プライベート・アイ－,名探偵コナン　,,名探偵コナン　絶海の探偵－プライベート・アイ－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,櫻井武晴,小学館ジュニアシネマ文庫
35,9784092313903,152,名探偵コナン黒ずくめの組織セレクション　黒の策略,名探偵コナン　,,名探偵コナン黒ずくめの組織セレクション　黒の策略,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,酒井匙,小学館ジュニア文庫
10,9784092311619,152,名探偵コナン　から紅の恋歌－ラブレター－,名探偵コナン　,,名探偵コナン　から紅の恋歌－ラブレター－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
66,9784092306455,152,名探偵コナン　紺碧の棺－ジョリー・ロジャー－,名探偵コナン　,,名探偵コナン　紺碧の棺－ジョリー・ロジャー－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
32,9784092306387,152,名探偵コナン沈黙の１５分－クオーター－,名探偵コナン　,,名探偵コナン沈黙の１５分－クオーター－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
11,9784092312289,152,名探偵コナン　ゼロの執行人,名探偵コナン　,,名探偵コナン　ゼロの執行人,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
24,9784092306516,152,名探偵コナン　業火の向日葵,名探偵コナン　,,名探偵コナン　業火の向日葵,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
19,9784092313668,152,名探偵コナン　赤井秀一緋色の回顧録セレクション　狙撃手の極秘任務,名探偵コナン　,,名探偵コナン　赤井秀一緋色の回顧録セレクション　狙撃手の極秘任務,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,酒井匙,小学館ジュニア文庫
94,9784092314177,152,名探偵コナン　世紀末の魔術師,名探偵コナン　,,名探偵コナン　世紀末の魔術師,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
45,9784092312098,152,名探偵コナン　瞳の中の暗殺者,名探偵コナン　,,名探偵コナン　瞳の中の暗殺者,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
50,9784092306356,152,名探偵コナン　漆黒の追跡者－チェイサー－,名探偵コナン　,,名探偵コナン　漆黒の追跡者－チェイサー－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
20,9784092308664,152,名探偵コナン　純黒の悪夢－ナイトメア－,名探偵コナン　,,名探偵コナン　純黒の悪夢－ナイトメア－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
0,9784092313293,152,名探偵コナン　緋色の弾丸,名探偵コナン　,,名探偵コナン　緋色の弾丸,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
437,9784092308473,153,シンドバッド　真昼の夜とふしぎの門,ンド,,シンドバッド　真昼の夜とふしぎの門,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,百瀬しのぶ,小学館ジュニア文庫
410,9784092311862,153,メデタシエンド。～ミッションはおとぎ話の赤ずきん……の猟師役！？～,ンド,,メデタシエンド。～ミッションはおとぎ話の赤ずきん……の猟師役！？～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,葵木あんね,小学館ジュニア文庫
346,9784092306028,154,レイトン教授と永遠の歌姫,,,レイトン教授と永遠の歌姫,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,松井亜弥,小学館ジュニアシネマ文庫
420,9784092308404,155,ＧＡＭＢＡ　ガンバと仲間たち,,,ＧＡＭＢＡ　ガンバと仲間たち,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,時海結以,小学館ジュニア文庫
239,9784092313477,156,ここはエンゲキ特区！,,,ここはエンゲキ特区！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,保木本佳子,小学館ジュニア文庫
288,9784092312821,157,ダンボ,,,ダンボ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,カリ・サザーランド,小学館ジュニア文庫
18,9784092306448,158,ルパン三世ｖｓ名探偵コナンＴＨＥ　ＭＯＶＩＥ,,,ルパン三世ｖｓ名探偵コナンＴＨＥ　ＭＯＶＩＥ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
212,9784092313095,159,マレフィセント２～同時収録　マレフィセント～,ディセンダント,,マレフィセント２～同時収録　マレフィセント～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,エリザベス・ルドニック,小学館ジュニア文庫
75,9784092313446,159,ディセンダント,ディセンダント,３,ディセンダント,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,カリン・デイヴィス,小学館ジュニア文庫
118,9784092312920,159,ディセンダント,ディセンダント,,ディセンダント,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,リコ・グリーン,小学館ジュニア文庫
102,9784092313309,159,ディセンダント,ディセンダント,２,ディセンダント,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,エリック・ジェロン,小学館ジュニア文庫
301,9784092311510,160,ＳＩＮＧ　シング,ＳＩＮＧ,,ＳＩＮＧ　シング,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,澁谷正子,小学館ジュニア文庫
44,9784092314085,160,ＳＩＮＧシングーネクストステージー,ＳＩＮＧ,,ＳＩＮＧシングーネクストステージー,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,澁谷正子,小学館ジュニア文庫
230,9784092313729,161,ファインディング・ドリー,ファインディング・,,ファインディング・ドリー,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,スーザン・フランシス,小学館ジュニア文庫
242,9784092313712,161,ファインディング・ニモ,ファインディング・,,ファインディング・ニモ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,ゲイル・ハーマン,小学館ジュニア文庫
155,9784092313040,161,ライオン・キング,ファインディング・,,ライオン・キング,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,エリザベス・ルドニック,小学館ジュニア文庫
52,9784092312548,162,おはなし！コウペンちゃん　きみに会いにきたよ,おはなし！コウペンちゃん　きみ,,おはなし！コウペンちゃん　きみに会いにきたよ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,深山くのえ,小学館ジュニア文庫
89,9784092313071,162,おはなし！コウペンちゃん　きみのそばにいるよ,おはなし！コウペンちゃん　きみ,,おはなし！コウペンちゃん　きみのそばにいるよ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,深山くのえ,小学館ジュニア文庫
131,9784092313231,162,コウペンちゃん読書ノート,おはなし！コウペンちゃん　きみ,,コウペンちゃん読書ノート,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,るるてあ,小学館ジュニア文庫
240,9784092312685,163,グリンチ,リ,,グリンチ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,デイヴィッド・ルーマン,小学館ジュニア文庫
112,9784092313842,163,キラッとプリ☆チャン　プリティーオールフレンズ,リ,,キラッとプリ☆チャン　プリティーオールフレンズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,桑原美保,小学館ジュニア文庫
164,9784092313330,164,ムーラン,ラ,,ムーラン,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,エリザベス・ルドニック,小学館ジュニア文庫
177,9784092313590,164,塔の上のラプンツェル,ラ,,塔の上のラプンツェル,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,アイリーン・トリンブル,小学館ジュニア文庫
206,9784092312913,164,アラジン,ラ,,アラジン,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,エリザベス・ルドニック,小学館ジュニア文庫
365,9784092308879,165,ニホンブンレツ（上）,ニホンブンレツ（,,ニホンブンレツ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,山田悠介,小学館ジュニア文庫
362,9784092308886,165,ニホンブンレツ（下）,ニホンブンレツ（,,ニホンブンレツ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,山田悠介,小学館ジュニア文庫
151,9784092313323,166,ミニオンズ　フィーバー,ミニオンズ,,ミニオンズ　フィーバー,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,澁谷正子,小学館ジュニア文庫
260,9784092308367,166,ミニオンズ,ミニオンズ,,ミニオンズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,澁谷正子,小学館ジュニア文庫
259,9784092314252,166,おはなしミニオン　ミニオンとゆかいな仲間たち,ミニオンズ,,おはなしミニオン　ミニオンとゆかいな仲間たち,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,綱島深雪,小学館ジュニア文庫スペシャル
119,9784092311640,167,華麗なる探偵アリス＆ペンギン　アラビアン・デート,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　アラビアン・デート,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
110,9784092308633,167,華麗なる探偵アリス＆ペンギン　ペンギン・パニック！,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　ペンギン・パニック！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
97,9784092307797,167,華麗なる探偵アリス＆ペンギン　ワンダー・チェンジ！,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　ワンダー・チェンジ！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
93,9784092312722,167,華麗なる探偵アリス＆ペンギン　ウィッチ・ハント！,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　ウィッチ・ハント！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
92,9784092313064,167,華麗なる探偵アリス＆ペンギン　ファンシー・ファンタジー,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　ファンシー・ファンタジー,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
90,9784092314184,167,華麗なる探偵アリス＆ペンギン　ペンギン・ウォンテッド！,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　ペンギン・ウォンテッド！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
114,9784092308510,167,華麗なる探偵アリス＆ペンギン　トラブル・ハロウィン,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　トラブル・ハロウィン,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
116,9784092308787,167,華麗なる探偵アリス＆ペンギン　ミステリアス・ナイト,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　ミステリアス・ナイト,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
84,9784092313248,167,華麗なる探偵アリス＆ペンギン　リトル・リドル・アリス,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　リトル・リドル・アリス,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
108,9784092308145,167,華麗なる探偵アリス＆ペンギン　ミラー・ラビリンス,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　ミラー・ラビリンス,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
107,9784092312449,167,華麗なる探偵アリス＆ペンギン　ホームズ・イン・ジャパン,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　ホームズ・イン・ジャパン,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
77,9784092307674,167,華麗なる探偵アリス＆ペンギン,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
57,9784092313996,167,華麗なる探偵アリス＆ペンギン　ダンシング・グルメ,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　ダンシング・グルメ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
127,9784092308350,167,華麗なる探偵アリス＆ペンギン　サマー・トレジャー,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　サマー・トレジャー,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
129,9784092308978,167,華麗なる探偵アリス＆ペンギン　アリスｖｓ．ホームズ！,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　アリスＶＳ．ホームズ！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
41,9784092313781,167,華麗なる探偵アリス＆ペンギン　ウィッシュ・オン・ザ・スターズ,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　ウィッシュ・オン・ザ・スターズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
34,9784092313583,167,華麗なる探偵アリス＆ペンギン　ウエルカム・ミラーランド,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　ウエルカム・ミラーランド,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
30,9784092313439,167,華麗なる探偵アリス＆ペンギン　ゴースト・キャッスル,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　ゴースト・キャッスル,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
117,9784092312043,167,華麗なる探偵アリス＆ペンギン　パーティ・パーティ,華麗なる探偵アリス＆ペンギン　ペンギン・,,華麗なる探偵アリス＆ペンギン　パーティ・パーティ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
252,9784092312852,168,白魔女リンと３悪魔　ゴールデン・ラビリンス,白魔女リンと３悪魔　フ,,白魔女リンと３悪魔　ゴールデン・ラビリンス,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,成田良美,小学館ジュニア文庫
224,9784092313187,168,白魔女リンと３悪魔　ウエディング・キャンドル,白魔女リンと３悪魔　フ,,白魔女リンと３悪魔　ウエディング・キャンドル,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,成田良美,小学館ジュニア文庫
267,9784092312524,168,白魔女リンと３悪魔　ミッドナイト・ジョーカー,白魔女リンと３悪魔　フ,,白魔女リンと３悪魔　ミッドナイト・ジョーカー,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,成田良美,小学館ジュニア文庫
295,9784092312135,168,白魔女リンと３悪魔　エターナル・ローズ,白魔女リンと３悪魔　フ,,白魔女リンと３悪魔　エターナル・ローズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,成田良美,小学館ジュニア文庫
312,9784092308541,168,白魔女リンと３悪魔　レイニー・シネマ,白魔女リンと３悪魔　フ,,白魔女リンと３悪魔　レイニー・シネマ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,成田良美,小学館ジュニア文庫
297,9784092311435,168,白魔女リンと３悪魔　ダークサイド・マジック,白魔女リンと３悪魔　フ,,白魔女リンと３悪魔　ダークサイド・マジック,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,成田良美,小学館ジュニア文庫
278,9784092307834,168,白魔女リンと３悪魔,白魔女リンと３悪魔　フ,,白魔女リンと３悪魔,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,成田良美,小学館ジュニア文庫
304,9784092308176,168,白魔女リンと３悪魔　フリージング・タイム,白魔女リンと３悪魔　フ,,白魔女リンと３悪魔　フリージング・タイム,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,成田良美,小学館ジュニア文庫
306,9784092308749,168,白魔女リンと３悪魔　スター・フェスティバル,白魔女リンと３悪魔　フ,,白魔女リンと３悪魔　スター・フェスティバル,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,成田良美,小学館ジュニア文庫
309,9784092311770,168,白魔女リンと３悪魔　フルムーン・パニック,白魔女リンと３悪魔　フ,,白魔女リンと３悪魔　フルムーン・パニック,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,成田良美,小学館ジュニア文庫
421,9784092307742,169,エリートジャック！！～めざせ、ミラクル大逆転！！～,エリートジャック！！～,,エリートジャック！！～めざせ、ミラクル大逆転！！～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,宮沢みゆき,小学館ジュニア文庫
392,9784092308442,169,エリートジャック！！　発令！ミラクルプロジェクト！！,エリートジャック！！～,,エリートジャック！！　発令！ミラクルプロジェクト！！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,宮沢みゆき,小学館ジュニア文庫
345,9784092307520,169,エリートジャック！！～ミラクルガールは止まらない！！～,エリートジャック！！～,,エリートジャック！！～ミラクルガールは止まらない！！～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,宮沢みゆき,小学館ジュニア文庫
422,9784092308152,169,エリートジャック！！　ミラクルチャンスをつかまえろ！！,エリートジャック！！～,,エリートジャック！！　ミラクルチャンスをつかまえろ！！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,宮沢みゆき,小学館ジュニア文庫
281,9784092313019,170,ジャングル・ブック,ック,,ジャングル・ブック,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,スコット・ピーターソン,小学館ジュニア文庫
255,9784092312890,170,ＴＯＫＹＯオリンピックはじめて物語,ック,,ＴＯＫＹＯオリンピックはじめて物語,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,野地秩嘉,小学館ジュニア文庫
348,9784092308848,171,トムとジェリー　シャーロック・ホームズ,,,トムとジェリー　シャーロック・ホームズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,伊豆平成,小学館ジュニア文庫
42,9784092307629,172,リアル鬼ごっこ,リアル鬼ごっこ　,,リアル鬼ごっこ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,山田悠介,小学館ジュニア文庫
40,9784092314047,172,リアル鬼ごっこ　セブンルールズ,リアル鬼ごっこ　,,リアル鬼ごっこ　セブンルールズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,江坂純,小学館ジュニア文庫
28,9784092313804,172,リアル鬼ごっこ　リプレイ,リアル鬼ごっこ　,,リアル鬼ごっこ　リプレイ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,江坂純,小学館ジュニア文庫
231,9784092314238,173,リアルケイドロ　捜査ファイル　渋谷編　逃亡犯を追いつめろ！,,１,リアルケイドロ　捜査ファイル　渋谷編　逃亡犯を追いつめろ！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,江橋よしのり,小学館ジュニア文庫
402,9784092895799,174,リルリルフェアリル～妖精りっぷのたんじょう～,,,リルリルフェアリル～妖精りっぷのたんじょう～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,サンリオ,ちゃおノベルズ
393,9784092311589,175,ＪＣオリヴィアのプリティ・プリンセス日記　どきどきのロイヤルウエディング,,,ＪＣオリヴィアのプリティ・プリンセス日記　どきどきのロイヤルウエディング,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,メグ・キャボット,小学館ジュニア文庫
440,9784092307810,176,相川ユリアに学ぶ　毎日が絶対ハッピーになる１００の名言,,,相川ユリアに学ぶ　毎日が絶対ハッピーになる１００の名言,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,ジュニア文庫編集部,小学館ジュニア文庫
